VideoGameKey,Name,Genre,Platform,Rating,Year_of_Release
5044,Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki,Action,PS2,,2007
5045,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,Action,PSV,,2015
5046,Girl Time,Simulation,DS,E,2009
5047,Girls Mode 3: Kirakira Code,Action,3DS,,2015
5048,Girls Only,Simulation,DS,,2010
5049,Girls RPG: Cinderellife,Role-Playing,3DS,,2012
5050,Girls und Panzer: I Will Master Tankery,Action,PSV,,2014
5051,Gitaroo Man,Misc,PS2,E,2001
5052,Gitaroo Man Lives!,Misc,PSP,,2006
5053,Glacier2,Racing,Wii,,2009
5054,Gladiator Begins,Action,PSP,M,2010
5055,Gladiator: Sword of Vengeance,Action,PS2,M,2003
5056,Gladiator: Sword of Vengeance,Action,XB,M,2003
5057,Gladius,Strategy,GC,T,2003
5058,Gladius,Strategy,PS2,T,2003
5059,Gladius,Strategy,XB,T,2003
5060,Global Defence Force,Shooter,PS2,,2005
5061,Global Touring Challenge: Africa,Racing,PS2,E,2001
5062,Gloria Union,Role-Playing,PSP,,2011
5063,Glory Days 2,Strategy,DS,E10+,2007
5064,Glory of Heracles,Role-Playing,DS,E10+,2008
5065,Glover,Platform,N64,,1998
5066,Glover,Platform,PS,,1999
5067,Go Diego Go! Great Dinosaur Rescue,Action,DS,,2008
5068,Go Diego Go! Great Dinosaur Rescue,Action,Wii,,2008
5069,Go Diego Go! Safari Rescue,Action,Wii,,2008
5070,Go Diego Go!: Safari Rescue,Action,PS2,,2008
5071,Go Go Ackman 3,Platform,SNES,,1995
5072,Go Play: Circus Star,Action,Wii,E10+,2009
5073,Go Play: City Sports,Sports,Wii,E,2009
5074,Go Play: Lumberjacks,Simulation,Wii,E,2009
5075,Go Vacation,Misc,Wii,E10+,2011
5076,Go! Go! Hypergrind,Sports,GC,,2003
5077,Go! Sudoku,Puzzle,PSP,,2005
5078,Go! Sudoku (JP sales),Puzzle,PSP,,2005
5079,"Go, Diego, Go! Safari Rescue",Adventure,DS,,2007
5080,"Go, Diego, Go!: Great Dinosaur Rescue",Action,PS2,,2008
5081,Goal Storm '97,Sports,PS,,1996
5082,Goat Simulator,Simulation,XOne,T,2016
5083,Gobliiins 4,Adventure,PC,,2009
5084,Goblin Commander: Unleash the Horde,Strategy,GC,T,2003
5085,Goblin Commander: Unleash the Horde,Strategy,PS2,T,2003
5086,Goblin Commander: Unleash the Horde,Strategy,XB,T,2003
5087,Gochuumon wa Usagi Desu ka?? Wonderful Party!,Adventure,PSV,,2016
5088,God Eater,Action,PSP,,2010
5089,God Eater 2,Role-Playing,PSP,,2013
5090,God Eater 2,Role-Playing,PSV,,2013
5091,God Eater 2: Rage Burst,Role-Playing,PS4,T,2015
5092,God Eater 2: Rage Burst,Role-Playing,PSV,T,2015
5093,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,Misc,PS4,,2015
5094,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,Action,PS4,,2016
5095,God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,Action,PS4,,2016
5096,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,Misc,PS4,,2016
5097,God Eater Resurrection,Action,PS4,T,2015
5098,God Eater Resurrection,Action,PSV,T,2015
5099,God Hand,Action,PS2,M,2006
5100,God of War,Action,PS2,M,2005
5101,God of War Collection,Action,PS3,M,2009
5102,God of War Collection,Action,PSV,M,2014
5103,God of War II,Action,PS2,M,2007
5104,God of War III,Action,PS3,M,2010
5105,God of War III,Action,PS4,,2015
5106,God of War Saga,Action,PS3,M,2012
5107,God of War: Ascension,Action,PS3,M,2013
5108,God of War: Chains of Olympus,Action,PSP,M,2008
5109,God of War: Ghost of Sparta,Action,PSP,M,2010
5110,God of War: Origins Collection,Action,PS3,M,2011
5111,Godai: Elemental Force,Action,PS2,T,2002
5112,Gods Eater Burst,Action,PSP,T,2010
5113,Godzilla (2014),Action,PS3,,2014
5114,Godzilla (2015),Action,PS4,,2014
5115,Godzilla Generations,Action,DC,,1998
5116,Godzilla Unleashed,Fighting,Wii,E10+,2007
5117,Godzilla Unleashed: Double Smash,Action,DS,E,2007
5118,Godzilla: Destroy All Monsters Melee,Fighting,GC,T,2002
5119,Godzilla: Domination!,Fighting,GBA,,2002
5120,Godzilla: Save the Earth,Fighting,PS2,T,2004
5121,Godzilla: Save the Earth,Fighting,XB,T,2004
5122,Goemon's Great Adventure,Platform,N64,,1998
5123,GoGo's Crazy Bones,Action,DS,E,2012
5124,Goku Makaimura Kai,Platform,PSP,,2007
5125,Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,Simulation,DS,,2009
5126,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,Simulation,DS,,2009
5127,Gokujou Parodius,Shooter,SNES,,1994
5128,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,Simulation,DS,,2010
5129,Gold and Glory: The Road to El Dorado,Adventure,PS,E,2000
5130,Golden Axe: Beast Rider,Action,PS3,M,2008
5131,Golden Axe: Beast Rider,Action,X360,M,2008
5132,Golden Axe: The Duel,Fighting,SAT,,1994
5133,Golden Nugget 64,Misc,N64,,1998
5134,Golden Nugget Casino,Misc,GBA,E,2004
5135,Golden Nugget Casino / Texas Hold 'Em Double Pack,Misc,GBA,,2005
5136,Golden Nugget Casino DS,Misc,DS,T,2005
5137,Golden Sun,Role-Playing,GBA,E,2001
5138,Golden Sun: Dark Dawn,Role-Playing,DS,E10+,2010
5139,Golden Sun: The Lost Age,Role-Playing,GBA,E,2002
5140,Golden Time: Vivid Memories,Adventure,PSV,,2014
5141,GoldenEye 007,Shooter,N64,,1997
5142,GoldenEye 007 (2010),Action,DS,,2010
5143,GoldenEye 007 (2010),Action,Wii,,2010
5144,Goldeneye 007: Reloaded,Shooter,PS3,T,2011
5145,Goldeneye 007: Reloaded,Shooter,X360,T,2011
5146,GoldenEye: Rogue Agent,Shooter,DS,T,2005
5147,GoldenEye: Rogue Agent,Shooter,GC,T,2004
5148,GoldenEye: Rogue Agent,Shooter,PS2,T,2004
5149,GoldenEye: Rogue Agent,Shooter,XB,T,2004
5150,Gold's Gym: Cardio Workout,Sports,Wii,E,2008
5151,Gold's Gym: Cardio Workout (Others sales),Sports,Wii,,2008
5152,Gold's Gym: Dance Workout,Sports,Wii,E10+,2010
5153,Golf,Sports,GB,,1989
5154,Golf,Sports,NES,,1984
5155,Gon: BakuBakuBakuBaku Adventure,Action,3DS,,2012
5156,Goodbye Deponia,Adventure,PC,,2013
5157,Goosebumps HorrorLand,Adventure,DS,E10+,2008
5158,Goosebumps HorrorLand,Adventure,PS2,E10+,2008
5159,Goosebumps HorrorLand,Adventure,Wii,E10+,2008
5160,Goosebumps: The Game,Adventure,3DS,E10+,2015
5161,GoPets: Vacation Island,Simulation,DS,E,2008
5162,Gormiti: The Lords of Nature!,Adventure,DS,,2010
5163,Gormiti: The Lords of Nature!,Adventure,Wii,,2010
5164,Gotcha Force,Shooter,GC,E,2003
5165,GOTHA: Ismailia Seneki,Strategy,SAT,,1995
5166,Gothic 3,Role-Playing,PC,T,2006
5167,Gothic Universe,Role-Playing,PC,M,2007
5168,Gotouchi Kenkei DS,Misc,DS,,2006
5169,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,Misc,3DS,,2014
5170,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,Misc,WiiU,,2014
5171,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,Fighting,PS,,1995
5172,Gourmet Chef: Cook Your Way to Fame,Misc,DS,E,2008
5173,G-Police,Action,PS,,1997
5174,G-Police: Weapons of Justice,Action,PS,,1999
5175,Grabbed by the Ghoulies,Action,XB,E,2003
5176,Gradius,Shooter,NES,,1986
5177,Gradius Collection,Shooter,PSP,E,2006
5178,Gradius Galaxies,Shooter,GBA,E,2001
5179,Gradius III and IV,Shooter,PS2,E,2000
5180,Gradius V,Shooter,PS2,T,2004
5181,Graffiti Kingdom,Role-Playing,PS2,E,2004
5182,Gran Turismo,Racing,PS,E,1997
5183,Gran Turismo (PSP),Racing,PSP,,2009
5184,Gran Turismo 2,Racing,PS,T,1999
5185,Gran Turismo 3: A-Spec,Racing,PS2,E,2001
5186,Gran Turismo 4,Racing,PS2,E,2004
5187,Gran Turismo 4 Prologue,Racing,PS2,,2003
5188,Gran Turismo 5,Racing,PS3,E,2010
5189,Gran Turismo 5 Prologue,Racing,PS3,E,2007
5190,Gran Turismo 6,Racing,PS3,E,2013
5191,Gran Turismo Concept 2001 Tokyo,Racing,PS2,,2001
5192,Grand Ages: Medieval,Strategy,PC,T,2015
5193,Grand Ages: Medieval,Strategy,PS4,T,2015
5194,Grand Kingdom,Role-Playing,PS4,T,2015
5195,Grand Kingdom,Role-Playing,PSV,T,2015
5196,Grand Knights History,Role-Playing,PSP,,2011
5197,Grand Prix,Racing,2600,,1981
5198,Grand Prix Challenge,Racing,PS2,E,2002
5199,Grand Prix Legends,Racing,PC,E,1997
5200,Grand Slam,Misc,PS,,1997
5201,Grand Slam Tennis 2,Sports,PS3,E,2012
5202,Grand Slam Tennis 2,Sports,X360,E,2012
5203,Grand Theft Auto,Action,GBA,M,2004
5204,Grand Theft Auto,Action,PS,,1997
5205,Grand Theft Auto 2,Action,PS,T,1998
5206,Grand Theft Auto III,Action,PC,M,2002
5207,Grand Theft Auto III,Action,PS2,M,2001
5208,Grand Theft Auto IV,Action,PC,M,2008
5209,Grand Theft Auto IV,Action,PS3,M,2008
5210,Grand Theft Auto IV,Action,X360,M,2008
5211,Grand Theft Auto V,Action,PC,M,2015
5212,Grand Theft Auto V,Action,PS3,M,2013
5213,Grand Theft Auto V,Action,PS4,M,2014
5214,Grand Theft Auto V,Action,X360,M,2013
5215,Grand Theft Auto V,Action,XOne,M,2014
5216,Grand Theft Auto: Chinatown Wars,Action,DS,M,2009
5217,Grand Theft Auto: Chinatown Wars,Action,PSP,M,2009
5218,Grand Theft Auto: Liberty City Stories,Action,PS2,M,2006
5219,Grand Theft Auto: Liberty City Stories,Action,PSP,M,2005
5220,"Grand Theft Auto: Mission Pack #1, London 1969",Adventure,PS,,1998
5221,Grand Theft Auto: San Andreas,Action,PC,M,2005
5222,Grand Theft Auto: San Andreas,Action,PS2,M,2004
5223,Grand Theft Auto: San Andreas,Action,X360,M,2008
5224,Grand Theft Auto: San Andreas,Action,XB,AO,2005
5225,Grand Theft Auto: Vice City,Action,PC,M,2003
5226,Grand Theft Auto: Vice City,Action,PS2,M,2002
5227,Grand Theft Auto: Vice City Stories,Action,PS2,M,2007
5228,Grand Theft Auto: Vice City Stories,Action,PSP,M,2006
5229,Grandia,Role-Playing,PS,E,1999
5230,Grandia,Role-Playing,SAT,,1997
5231,Grandia II,Role-Playing,DC,T,2000
5232,Grandia II,Role-Playing,PS2,T,2002
5233,Grandia III,Role-Playing,PS2,T,2005
5234,Grandia Xtreme,Role-Playing,PS2,T,2002
5235,Gravitar,Action,2600,,1982
5236,Gravity Falls: Legend of the Gnome Gemulets,Action,3DS,E,2015
5237,Gravity Games Bike: Street Vert Dirt,Sports,PS2,T,2002
5238,Gravity Rush,Action,PSV,T,2012
5239,Gravity Rush Remastered,Action,PS4,T,2015
5240,Gray Matter,Adventure,PC,T,2011
5241,Gray Matter,Adventure,X360,,2011
5242,Grease,Misc,DS,E10+,2010
5243,Grease,Misc,Wii,,2010
5244,Grease Dance,Misc,PS3,T,2011
5245,Grease Dance,Misc,X360,T,2011
5246,Great Battle Full Blast,Action,PSP,,2012
5247,Great Edo Blacksmith,Adventure,PSV,,2014
5248,Great Party Games,Misc,Wii,,2010
5249,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,Action,3DS,,2015
5250,Green Day: Rock Band,Misc,PS3,T,2010
5251,Green Day: Rock Band,Misc,Wii,T,2010
5252,Green Day: Rock Band,Misc,X360,T,2010
5253,Green Lantern: Rise of the Manhunters,Action,3DS,E10+,2011
5254,Green Lantern: Rise of the Manhunters,Action,DS,E10+,2011
5255,Green Lantern: Rise of the Manhunters,Action,PS3,T,2011
5256,Green Lantern: Rise of the Manhunters,Action,Wii,E10+,2011
5257,Green Lantern: Rise of the Manhunters,Action,X360,T,2011
5258,Greg Hastings Paintball 2,Shooter,PS3,E10+,2010
5259,Greg Hastings Paintball 2,Shooter,Wii,E10+,2010
5260,Greg Hastings Paintball 2,Shooter,X360,E10+,2010
5261,Greg Hastings' Tournament Paintball,Shooter,XB,T,2004
5262,Greg Hastings' Tournament Paintball Max'd,Shooter,DS,E10+,2006
5263,Greg Hastings' Tournament Paintball Max'd,Shooter,GBA,E10+,2006
5264,Greg Hastings' Tournament Paintball Max'd,Shooter,PS2,E10+,2006
5265,Gremlins,Action,2600,,1983
5266,Gretzky NHL,Sports,PSP,E,2005
5267,Gretzky NHL 06,Sports,PS2,E10+,2005
5268,Gretzky NHL 06,Sports,PSP,E10+,2005
5269,Gretzky NHL 2005,Sports,PS2,E,2004
5270,Grey's Anatomy: The Video Game,Adventure,DS,T,2009
5271,Grey's Anatomy: The Video Game,Adventure,PC,T,2009
5272,Grey's Anatomy: The Video Game,Adventure,Wii,T,2009
5273,GRID,Racing,PS3,E,2008
5274,GRID,Racing,X360,E,2008
5275,GRID 2,Racing,PC,E,2013
5276,GRID 2,Racing,PS3,E,2013
5277,GRID 2,Racing,X360,E,2013
5278,GRID Autosport,Racing,PC,E,2014
5279,GRID Autosport,Racing,PS3,E,2014
5280,GRID Autosport,Racing,X360,E,2014
5281,Grid Runner,Action,PS,,1996
5282,GrimGrimoire,Strategy,PS2,E10+,2007
5283,Grind Session,Sports,PS,,2000
5284,GripShift,Racing,PSP,E,2005
5285,Grisaia no Kajitsu: La Fruit de la Grisaia,Adventure,PSP,,2013
5286,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,Adventure,PSV,,2014
5287,Grisaia no Rakuen: Le Eden de la Grisaia,Adventure,PSV,,2014
5288,Grooverider: Slot Car Thunder,Racing,GC,E,2003
5289,Grooverider: Slot Car Thunder,Racing,XB,E,2003
5290,Groovin' Blocks,Puzzle,Wii,E,2009
5291,Group S Challenge,Racing,XB,E,2003
5292,Growlanser,Role-Playing,PSP,,2009
5293,Growlanser Generations,Role-Playing,PS2,T,2003
5294,Growlanser IV: Over Reloaded,Role-Playing,PSP,,2011
5295,Growlanser VI: Precarious World,Role-Playing,PS2,,2007
5296,Growlanser: Heritage of War,Role-Playing,PS2,T,2006
5297,Growlanser: Heritage of War (jp sales),Role-Playing,PS2,,2006
5298,Grudge Warriors,Action,PS,,1999
5299,G-Saviour,Action,PS2,,2000
5300,GT Advance 2: Rally Racing,Racing,GBA,E,2001
5301,GT Advance 3: Pro Concept Racing,Racing,GBA,E,2002
5302,GT Advance Championship Racing,Racing,GBA,E,2001
5303,GT Legends,Racing,PC,E,2005
5304,GT Pro Series,Racing,Wii,E,2006
5305,GT64 Championship Edition,Racing,N64,,1998
5306,GTI Club: Supermini Festa!,Racing,Wii,,2010
5307,GTR Evolution,Racing,PC,E,2008
5308,Guardian Heroes,Role-Playing,SAT,,1995
5309,Guardian's Crusade,Role-Playing,PS,,1998
5310,Gudetama: Hanjuku de Tanomuwa,Action,3DS,,2015
5311,Guess the Logos,Puzzle,XB,,2004
5312,Guild 01,Action,3DS,,2012
5313,Guild Wars,Role-Playing,PC,T,2005
5314,Guild Wars 2,Action,PC,T,2012
5315,Guild Wars Trilogy,Role-Playing,PC,T,2005
5316,Guild Wars: Factions,Role-Playing,PC,T,2006
5317,Guild Wars: Nightfall,Role-Playing,PC,T,2006
5318,Guilty Gear,Fighting,PS,,1998
5319,Guilty Gear Dust Strikers,Fighting,DS,T,2006
5320,Guilty Gear Isuka,Fighting,PS2,T,2004
5321,Guilty Gear Judgment,Fighting,PSP,T,2006
5322,Guilty Gear X,Fighting,PS2,T,2001
5323,Guilty Gear X: Advance Edition,Fighting,GBA,T,2002
5324,Guilty Gear X2,Fighting,PS2,T,2002
5325,Guilty Gear X2 #Reload,Fighting,XB,T,2004
5326,Guilty Gear Xrd -Revelator-,Fighting,PS3,,2016
5327,Guilty Gear Xrd -Revelator-,Fighting,PS4,,2016
5328,Guilty Gear Xrd: Sign,Fighting,PS3,,2014
5329,Guilty Gear Xrd: Sign,Fighting,PS4,,2014
5330,Guilty Gear XX Accent Core,Fighting,PS2,T,2007
5331,Guilty Gear XX Accent Core,Fighting,Wii,T,2007
5332,Guilty Gear XX Accent Core Plus,Fighting,PS2,T,2008
5333,Guilty Gear XX Accent Core Plus,Fighting,PSP,T,2008
5334,Guilty Gear XX Accent Core Plus,Fighting,Wii,T,2009
5335,Guilty Gear XX Slash,Fighting,PS2,,2006
5336,Guinness World Records: The Videogame,Action,DS,E,2008
5337,Guinness World Records: The Videogame,Action,Wii,E10+,2008
5338,Guitar Freaks,Simulation,PS,,1999
5339,Guitar Freaks & DrumMania: Masterpiece Gold,Simulation,PS2,,2007
5340,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,Simulation,PS2,,2000
5341,Guitar Freaks V & DrumMania V,Simulation,PS2,,2006
5342,Guitar Freaks V2 & DrumMania V2,Simulation,PS2,,2006
5343,Guitar Freaks V3 & DrumMania V3,Simulation,PS2,,2007
5344,Guitar Hero,Misc,PS2,T,2005
5345,Guitar Hero 5,Misc,PS2,T,2009
5346,Guitar Hero 5,Misc,PS3,T,2009
5347,Guitar Hero 5,Misc,Wii,T,2009
5348,Guitar Hero 5,Misc,X360,T,2009
5349,Guitar Hero Encore: Rocks The 80s,Misc,PS2,T,2007
5350,Guitar Hero II,Misc,PS2,T,2006
5351,Guitar Hero II,Misc,X360,T,2007
5352,Guitar Hero III: Legends of Rock,Misc,PC,T,2007
5353,Guitar Hero III: Legends of Rock,Misc,PS2,T,2007
5354,Guitar Hero III: Legends of Rock,Misc,PS3,T,2007
5355,Guitar Hero III: Legends of Rock,Misc,Wii,T,2007
5356,Guitar Hero III: Legends of Rock,Misc,X360,T,2007
5357,Guitar Hero Live,Misc,PS3,T,2015
5358,Guitar Hero Live,Misc,PS4,T,2015
5359,Guitar Hero Live,Misc,WiiU,T,2015
5360,Guitar Hero Live,Misc,X360,T,2015
5361,Guitar Hero Live,Misc,XOne,T,2015
5362,Guitar Hero On Tour: Modern Hits,Misc,DS,E10+,2009
5363,Guitar Hero: Aerosmith,Misc,PS2,T,2008
5364,Guitar Hero: Aerosmith,Misc,PS3,T,2008
5365,Guitar Hero: Aerosmith,Misc,Wii,T,2008
5366,Guitar Hero: Aerosmith,Misc,X360,T,2008
5367,Guitar Hero: Metallica,Misc,PS2,T,2009
5368,Guitar Hero: Metallica,Misc,PS3,T,2009
5369,Guitar Hero: Metallica,Misc,Wii,T,2009
5370,Guitar Hero: Metallica,Misc,X360,T,2009
5371,Guitar Hero: On Tour,Misc,DS,E10+,2008
5372,Guitar Hero: On Tour Decades,Misc,DS,E10+,2008
5373,Guitar Hero: Smash Hits,Misc,PS2,T,2009
5374,Guitar Hero: Smash Hits,Misc,PS3,T,2009
5375,Guitar Hero: Smash Hits,Misc,Wii,T,2009
5376,Guitar Hero: Smash Hits,Misc,X360,T,2009
5377,Guitar Hero: Van Halen,Misc,PS2,T,2009
5378,Guitar Hero: Van Halen,Misc,PS3,T,2009
5379,Guitar Hero: Van Halen,Misc,Wii,T,2009
5380,Guitar Hero: Van Halen,Misc,X360,T,2009
5381,Guitar Hero: Warriors of Rock,Misc,PS3,T,2010
5382,Guitar Hero: Warriors of Rock,Misc,Wii,T,2010
5383,Guitar Hero: Warriors of Rock,Misc,X360,T,2010
5384,Guitar Hero: World Tour,Misc,PC,T,2009
5385,Guitar Hero: World Tour,Misc,PS2,T,2008
5386,Guitar Hero: World Tour,Misc,PS3,T,2008
5387,Guitar Hero: World Tour,Misc,Wii,T,2008
5388,Guitar Hero: World Tour,Misc,X360,T,2008
5389,Guitar Rock Tour,Misc,DS,E10+,2007
5390,Gumby vs. the Astrobots,Action,GBA,E,2005
5391,Gummy Bears Magical Medallion,Platform,Wii,E,2011
5392,Gummy Bears Mini Golf,Sports,DS,,2010
5393,Gummy Bears Mini Golf,Sports,Wii,,2010
5394,Gun,Shooter,GC,M,2005
5395,Gun,Shooter,PS2,M,2005
5396,Gun,Shooter,XB,M,2005
5397,Gun Metal,Shooter,XB,T,2002
5398,Gun Showdown,Action,PSP,M,2006
5399,Gunbird,Shooter,SAT,,1995
5400,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Shooter,Wii,,2010
5401,Gundam Assault Survive,Action,PSP,,2010
5402,Gundam Battle Assault,Fighting,PS,T,1998
5403,Gundam Battle Chronicle,Action,PSP,,2007
5404,Gundam Battle Online,Action,DC,,2001
5405,Gundam Battle Royale,Action,PSP,,2006
5406,Gundam Battle Tactics,Action,PSP,,2005
5407,Gundam Battle Universe,Fighting,PSP,,2008
5408,Gundam Breaker,Action,PS3,,2013
5409,Gundam Breaker,Action,PSV,,2013
5410,Gundam Breaker 2,Action,PS3,,2014
5411,Gundam Breaker 2,Action,PSV,,2014
5412,Gundam Breaker 3,Action,PS4,,2016
5413,Gundam Breaker 3,Action,PSV,,2016
5414,Gundam Memories: Tatakai no Kioku,Action,PSP,,2011
5415,Gundam Seed: Battle Assault,Fighting,GBA,,2004
5416,Gundam SEED: Federation vs. Z.A.F.T.,Shooter,PS2,,2005
5417,Gundam the 3D Battle,Action,3DS,,2011
5418,Gundam Try Age SP,Strategy,3DS,,2014
5419,Gundam: The Battle Master,Fighting,PS,,1997
5420,Gungnir: Mayari no Gunshin to Eiyuu Sensou,Role-Playing,PSP,,2011
5421,Gungrave,Shooter,PS2,M,2002
5422,Gungrave: Overdose,Shooter,PS2,M,2004
5423,GunGriffon,Simulation,SAT,,1995
5424,GunGriffon Blaze,Simulation,PS2,T,2000
5425,GunGriffon II,Simulation,SAT,,1998
5426,GunGriffon: Allied Strike,Simulation,XB,T,2004
5427,GunParade Orchestra: Ao no Shou,Adventure,PS2,,2006
5428,GunParade Orchestra: Midori no Shou,Adventure,PS2,,2006
5429,GunParade Orchestra: Shiro no Shou,Adventure,PS2,,2006
5430,GunPey,Puzzle,PSP,E10+,2006
5431,GunPey DS,Puzzle,DS,E,2006
5432,Gunship,Simulation,PS,,1996
5433,Gunslingers,Shooter,Wii,T,2010
5434,Gunstar Heroes,Shooter,GEN,,1992
5435,Gunstar Super Heroes,Shooter,GBA,E10+,2005
5436,Gunvalkyrie,Shooter,XB,T,2002
5437,Gyakuten Saiban 2,Action,GBA,,2002
5438,Gyakuten Saiban 3,Adventure,GBA,,2004
5439,Gyromite,Puzzle,NES,,1985
5440,H2O+: Footprints in the Sand,Adventure,PS2,,2008
5441,Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,Action,PSP,,2010
5442,Haikyuu!! Tsunage! Itadaki no Keshiki!!,Adventure,3DS,,2014
5443,Hail to the Chimp,Misc,PS3,T,2008
5444,Hail to the Chimp,Misc,X360,T,2008
5445,Haitaka no Psychedelica,Adventure,PSV,,2016
5446,Hajime no Ippo Portable: Victorious Spirits,Fighting,PSP,,2007
5447,Hajime no Ippo: The Fighting,Fighting,GBA,,2002
5448,Hajime no Ippo: The Fighting! (2014),Sports,PS3,,2014
5449,Hakuoki Zuisouroku Omokage Hana,Action,PSV,,2015
5450,Hakuoki: Demon of the Fleeting Blossom,Adventure,PSP,M,2009
5451,Hakuoki: Reimeiroku - Omouhase Kara,Action,PSV,,2015
5452,Hakuoki: Reimeiroku DS,Action,DS,,2012
5453,Hakuoki: Shinkai - Furi no Shou,Action,PSV,,2015
5454,Hakuoki: Shinkai - Hana no Shou,Adventure,PSV,,2016
5455,Hakuoki: Stories of the Shinsengumi,Adventure,PS3,M,2010
5456,Hakuouki,Adventure,PS2,,2008
5457,Hakuouki DS,Adventure,DS,,2010
5458,Hakuouki Portable,Adventure,PSP,,2009
5459,Hakuouki SSL: Sweet School Life,Adventure,PSV,,2014
5460,Hakuouki: Bakumatsu Musou Roku,Action,PSP,,2012
5461,Hakuouki: Reimeiroku,Adventure,PS2,,2010
5462,Hakuouki: Reimeiroku Portable,Adventure,PSP,,2011
5463,Hakuouki: Yuugi Roku,Adventure,PSP,,2010
5464,Hakuouki: Yuugi Roku DS,Adventure,DS,,2011
5465,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,Action,PSP,,2012
5466,Hakuouki: Zuisouroku,Adventure,PS2,,2009
5467,Hakuouki: Zuisouroku DS,Adventure,DS,,2011
5468,Hakuouki: Zuisouroku Portable,Adventure,PSP,,2010
5469,Half-Life,Shooter,PC,M,1997
5470,Half-Life,Shooter,PS2,M,2001
5471,Half-Life 2,Shooter,PC,M,2004
5472,Half-Life 2,Shooter,XB,M,2005
5473,Half-Minute Hero,Role-Playing,PSP,E10+,2009
5474,Hallowed Legends: Samhain,Adventure,PC,,2011
5475,Halloween,Action,2600,,1982
5476,Halo 2,Shooter,PC,M,2007
5477,Halo 2,Shooter,XB,M,2004
5478,Halo 2 Multiplayer Map Pack,Shooter,XB,M,2005
5479,Halo 3,Shooter,X360,M,2007
5480,Halo 3: ODST,Shooter,X360,M,2009
5481,Halo 4,Shooter,X360,M,2012
5482,Halo 5: Guardians,Shooter,XOne,T,2015
5483,Halo Triple Pack,Shooter,XB,,2005
5484,Halo Wars,Strategy,X360,T,2009
5485,Halo: Combat Evolved,Shooter,PC,M,2003
5486,Halo: Combat Evolved,Shooter,XB,M,2001
5487,Halo: Combat Evolved Anniversary,Shooter,X360,M,2011
5488,Halo: Reach,Shooter,X360,M,2010
5489,Halo: The Master Chief Collection,Shooter,XOne,M,2014
5490,Hammerin' Hero,Action,PSP,E10+,2008
5491,Hamster Club 3,Simulation,GBA,,2002
5492,Hamster Club 4: Shigessa Daidassou,Simulation,GBA,,2003
5493,Hamster Heroes,Puzzle,Wii,,2008
5494,Hamster Tarou,Simulation,GB,,1999
5495,Hamsterz Life,Action,DS,E,2006
5496,Hamtaro: Ham-Ham Games,Sports,GBA,E,2004
5497,Hamtaro: Ham-Ham Heartbreak,Action,GBA,E,2002
5498,Hamtaro: Ham-Hams Unite!,Role-Playing,GB,,2001
5499,Hana to Ikimo no Rittai Zukan,Misc,3DS,,2011
5500,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,Adventure,PS2,,2010
5501,Hanagumi Taisen Columns,Puzzle,SAT,,1997
5502,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,Adventure,PSP,,2011
5503,Hanaoni: Yume no Tsudzuki,Action,PSP,,2012
5504,Hanasaku Manimani,Adventure,PSV,,2014
5505,"Hanayaka Kana, Ware ga Ichizoku",Adventure,PSP,,2010
5506,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",Misc,PSP,,2011
5507,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",Adventure,PSP,,2013
5508,Hanayamata: Yosakoi Live,Adventure,PSV,,2014
5509,Hanayori Danshi: Koi Seyo Onago,Adventure,DS,,2008
5510,Handball 16,Sports,PS3,E,2015
5511,Handball 16,Sports,PS4,E,2015
